id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
26948805	Casa 23	51348826	Jim		Roses	42.25116	3.18974	Entire home/apt	614	3	19	2020-08-19	0.70	1	77
26948825	Piso Maria- Piso con terraza y parking privado.	202640229	Didi		Castelló d'Empúries	42.23922	3.12295	Entire home/apt	45	6	6	2019-08-31	0.22	1	179
26967621	Kerstin Bruns - Casa El Suizo with sea views	162235748	Kerstin		Tossa de Mar	41.71938	2.90078	Entire home/apt	58	5	5	2019-09-19	0.29	56	183
26993687	Fabuloso y moderno apartamento en 1a línea de mar	199058055	Joan Manel		Castell-Platja d'Aro	41.80774	3.06472	Entire home/apt	38	2	66	2020-10-17	2.45	1	327
27008819	Casa De Campo en el Baix Empordà	203212206	Joana		La Pera	42.02369	2.98801	Entire home/apt	71	31	1	2018-07-29	0.04	1	180
27010152	Immeuble Pere el Grand PALAMÓS face mer et plage	203223295	Jacques		Palamós	41.84708	3.12675	Entire home/apt	130	7	0			1	363
27011181	Casa Julia Begur - Holiday Villa	203228729	Florianne		Begur	41.94888	3.19982	Entire home/apt	170	7	13	2020-08-18	0.49	1	210
27011991	Apartamento céntrico y acogedor Port de la Selva	203236405	Ana		El Port de la Selva	42.33822	3.20429	Entire home/apt	57	3	13	2020-08-24	0.49	3	364
27012910	CHALET Adosado En Lloret De Mar	202807688	Ivan		Lloret de Mar	41.69289	2.82471	Entire home/apt	285	5	2	2019-08-19	0.07	1	358
27015748	Cozy apartment, two bedrooms	201495469	Alta House		Begur	41.95617	3.2055	Entire home/apt	64	1	1	2020-10-12	1	3	289
27017457	Apto con piscina a 200m de la playa	69150090	Imma I Paula		Castell-Platja d'Aro	41.79447	3.04692	Entire home/apt	80	3	4	2019-07-05	0.15	42	79
27020895	Pals : villa moderne avec piscine et vue mer	22015131	Gauthier		Pals	41.98325	3.19637	Entire home/apt	320	4	3	2018-08-24	0.11	1	180
27034073	Alquiler apartamento a 50 metros playa con parking	183440186	Elvira		Lloret de Mar	41.69663	2.83342	Entire home/apt	36	2	68	2020-10-25	2.50	1	176
27044428	POOL APARTMENT NEAR BEACH 4	1298586	Kristjan Y Ana		Tossa de Mar	41.72113	2.93411	Entire home/apt	90	2	5	2020-08-23	0.26	115	71
27045987	Central Blanes with Great Views!	10412320	Patricia		Blanes	41.67378	2.78799	Entire home/apt	38	1	34	2020-09-27	1.29	1	280
27050482	Vistas a la bahía de Cadaqués-242	198562674	Agencia Pianc		Cadaqués	42.2934	3.27673	Entire home/apt	119	4	1	2019-01-01	0.04	15	266
27053076	Chalet amplio y acogedor en Golf Costa Brava	170342222	Alberto		Santa Cristina d'Aro	41.8082	2.98582	Entire home/apt	91	2	39	2020-09-28	1.42	1	153
27069529	Apartamento completo en Cadaqués	203580392	Jordi		Cadaqués	42.29043	3.27955	Entire home/apt	97	3	24	2020-08-31	0.87	1	2
27071947	Double bedroom&Views&Pool (PG-1036)	195851939	Masia Can Pou		Canet d'Adri	42.0507	2.7216	Hotel room	135	1	1	2019-07-04	0.06	3	310
27074114	Apartamento Rosa	168505000	Raquel		Begur	41.96416	3.22573	Entire home/apt	360	1	0			6	300
27076286	Golfes a casa de pagès a dos km del poble	146294374	Imma		Santa Coloma de Farners	41.88369	2.65637	Private room	50	1	23	2019-08-26	0.85	2	146
27086721	Bonito apartamento con terraza en barrio tranquilo	203829066	Francisco Javier		Castelló d'Empúries	42.24691	3.11026	Entire home/apt	49	2	39	2020-09-27	1.43	1	285
27095441	Sea view big apartment for families!!!	4391072	Toni		Lloret de Mar	41.69995	2.85352	Entire home/apt	190	2	25	2020-01-01	0.90	4	365
27095669	Villa Resort Sant Rafael	168505000	Raquel		Begur	41.96518	3.22536	Entire home/apt	1800	1	0			6	300
27096500	Casa pueblo L Escala a 600 mts playa	203924775	Carme		L'Escala	42.12229	3.13102	Entire home/apt	79	1	14	2020-08-30	0.90	3	180
27097615	Suite-Home! Bonito estudio reformado	203932931	Lorenzo		Lloret de Mar	41.69837	2.83378	Entire home/apt	27	31	1	2019-06-06	0.06	1	364
27098486	Centric Cadaqués Apartment	333335979	Mar		Cadaqués	42.2875	3.27304	Entire home/apt	250	5	5	2019-05-05	0.18	7	364
27099411	Villa  Anais with Infinity-Pool Lloret de Mar	201770963	Guenther		Lloret de Mar	41.71498	2.86125	Entire home/apt	126	3	18	2020-07-17	0.69	1	339
27102100	ROSAS Bel appart,  piscine, accés plage Almadrava.	203523415	Yvette		Roses	42.242	3.20819	Entire home/apt	59	7	2	2020-07-18	0.08	1	358
27102780	Appartement grande terrasse vue mer et piscine	18262456	Oksana		Llançà	42.35827	3.16596	Entire home/apt	100	4	2	2020-08-30	0.13	9	365
27104710	Apart. with pool in Pals overlooking the Medes Islands (OT 3H 603)	133933726	Impals, S.L.		Pals	41.97913	3.19816	Entire home/apt	109	1	1	2019-06-10	0.06	38	363
27104752	Apartamento  completo, con preciosas vistas,  1ª L	203992859	Josep		Castelló d'Empúries	42.23898	3.12503	Entire home/apt	100	12	8	2019-08-10	0.29	1	128
27106662	Apartment in Tamariu,  at 700 m from the beach	66690256	Gestió Immobiliària Begur, S.L		Palafrugell	41.92522	3.20636	Entire home/apt	123	4	4	2020-08-23	0.15	26	213
27108576	Ideal apartamento en Palamos	204029500	Daniel		Palamós	41.85451	3.13529	Entire home/apt	60	5	10	2019-09-22	0.37	1	365
27123308	Platja d'Aro Luxurious villa south faced (9 p.)	204163233	Nico		Castell-Platja d'Aro	41.82827	3.03427	Entire home/apt	225	6	8	2020-09-20	0.36	1	326
27123574	Haus für Familie mit fantastischem Meerblick	3714514	Vera		Tossa de Mar	41.71903	2.90082	Entire home/apt	105	5	7	2020-08-21	0.46	1	336
27127151	Bonito alojamiento "Eco-friendly"	67945824	Anahi		Salt	41.96727	2.78679	Private room	26	1	85	2020-10-10	3.27	1	82
27127188	Piso acogedor a 200 m de la playa	49774443	Jordi		Palamós	41.84883	3.12699	Entire home/apt	65	2	19	2020-09-13	0.70	1	180
27127853	Cosy House ,Villa Lloret del Mar  160m2  Jacuzzi	7870869	Olivier		Lloret de Mar	41.74088	2.81052	Entire home/apt	145	3	8	2020-08-31	0.56	1	164
27128391	Casa Unifamiliar a cinco minutos playa riells	203924775	Carme		L'Escala	42.11362	3.13882	Entire home/apt	85	1	34	2020-09-27	1.27	3	180
27128761	Tranquilo y acogedor apartamento.	124271361	Isabel		Castelló d'Empúries	42.24795	3.11002	Entire home/apt	45	2	44	2020-09-12	1.63	2	103
27129908	Ideal familias y niños	113561760	Nieves		Castell-Platja d'Aro	41.82526	3.07825	Entire home/apt	53	5	0			1	341
27147017	Apartamento Meda Chica	109461701	Habitatge		Roses	42.24638	3.18606	Entire home/apt	56	3	2	2020-01-27	0.13	6	159
27147732	Apartamento Platja D'Aro Politur	204396919	Jorge		Castell-Platja d'Aro	41.82677	3.07319	Entire home/apt	55	14	3	2019-08-26	0.11	1	263
27151292	Catalunya Casas: Colorful Villa Mare up to 12 guests, just 3.5 km to the beach!	65726695	CatalunyaCasas		Lloret de Mar	41.72531	2.87399	Entire home/apt	211	2	2	2020-08-29	0.88	21	300
27162725	La Fustana, hab. Om	12942455	La Fustana		Maià de Montcal	42.22095	2.74677	Private room	65	2	1	2018-08-26	0.04	3	357
27162928	Apartamento Carrer del Mar	28213938	Gemma		Colera	42.40511	3.14928	Entire home/apt	65	15	0			1	89
27166029	El Racó de Diana*G*	10547296	Flateli		Sant Jordi Desvalls	42.07265	2.95287	Entire home/apt	215	2	17	2020-09-20	0.69	72	334
27167978	Casa a Cala Montgó, L'Escala	204546714	Pere		L'Escala	42.109	3.15985	Entire home/apt	120	2	14	2020-08-23	0.52	1	179
27183442	Casa Canal-14-  amarre y piscina privada	5091558	Petra		Roses	42.26431	3.14582	Entire home/apt	314	7	6	2020-08-29	0.39	14	62
27184156	LA FUSTANA, hab.  FAIG	12942455	La Fustana		Maià de Montcal	42.22128	2.74543	Private room	130	2	0			3	357
27188995	Diana: Apartment with communal pool, garden and sea views	8345284	Tetyana De K3HOMES		L'Escala	42.12715	3.12915	Entire home/apt	114	1	0			57	263
27189001	Elena: Apartment with communal pool and sea views	8345284	Tetyana De K3HOMES		L'Escala	42.11634	3.14536	Entire home/apt	89	1	0			57	364
27192276	Nice apartment in Pals Beach - Girona - Spain	106612512	Mariano		Pals	41.97836	3.19837	Entire home/apt	99	3	15	2020-09-12	0.56	2	65
27194084	La Rajoleria, old tiled with private pool	38898167	Pitu		Begur	41.92506	3.16634	Entire home/apt	170	3	8	2020-08-30	0.52	6	240
27197039	Apartment Trompetes	52390883	Susana		Lloret de Mar	41.69894	2.84962	Entire home/apt	49	4	15	2020-08-23	0.81	2	364
27197819	Casa de pueblo en Viladamat	195398703	Alba		Viladamat	42.13316	3.07084	Entire home/apt	143	6	13	2020-08-20	0.48	1	358
27198793	Beautiful Canal View Apartment and Pool!	95391346	Romain		Roses	42.26905	3.13906	Entire home/apt	43	1	5	2020-08-02	0.27	12	63
27209624	PRECIOSA ADOSADA EN LA FERRATGETA DE BOLVIR	151260158	Elisabet		Bolvir	42.42144	1.88234	Entire home/apt	182	2	3	2020-09-13	0.18	24	355
27211121	Ático con vistas al mar y el pueblo, Es Poal-303	198562674	Agencia Pianc		Cadaqués	42.28826	3.28166	Entire home/apt	195	7	0			15	35
27212869	Apartamento Céntrico en Cadaqués-311	198562674	Agencia Pianc		Cadaqués	42.28829	3.28035	Entire home/apt	110	7	7	2020-08-23	0.43	15	269
27216742	Espagne appartement costa brava à Llanca	197696267	Brigitte		Llançà	42.35995	3.16394	Entire home/apt	70	5	5	2020-08-29	0.19	2	119
27224446	Apartments Calau penthouse	203022185	Joikim 98 S.L.		Palafrugell	41.88819	3.18454	Entire home/apt	162	1	0			28	275
27224467	Apartament Alegria 12	203022185	Joikim 98 S.L.		Palafrugell	41.87969	3.1785	Entire home/apt	1690	1	2	2019-07-20	0.11	28	164
27224471	Apartaments Llafranc 1	203022185	Joikim 98 S.L.		Palafrugell	41.89438	3.19171	Entire home/apt	106	1	0			28	205
27224473	Apartaments Llafranc 2	203022185	Joikim 98 S.L.		Palafrugell	41.89597	3.19089	Entire home/apt	785	1	3	2019-10-26	0.12	28	209
27224476	Practical apartment ground floor with community swimming pool	203022185	Joikim 98 S.L.		Palafrugell	41.88799	3.18187	Entire home/apt	1690	1	0			28	143
27224481	Cosy apartment ground floor with community swimming pool in Calella.	203022185	Joikim 98 S.L.		Palafrugell	41.88947	3.18303	Entire home/apt	1690	1	0			28	157
27224489	Bonito chalet de 3 plantas con jardín y piscina	203022185	Joikim 98 S.L.		Palafrugell	41.88392	3.17868	Entire home/apt	155	1	4	2020-07-25	0.22	28	268
27224492	Marquès de Camps B-12	203022185	Joikim 98 S.L.		Palafrugell	41.88391	3.18125	Entire home/apt	996	1	1	2019-06-29	0.06	28	200
27224495	Marquès de Camps B-9	203022185	Joikim 98 S.L.		Palafrugell	41.88565	3.18134	Entire home/apt	996	1	1	2020-07-11	0.27	28	186
27224505	Apartaments Margell J-2-6	203022185	Joikim 98 S.L.		Palafrugell	41.89297	3.18362	Entire home/apt	1690	1	0			28	180
27224510	Apartamentos Sant Roc 1	203022185	Joikim 98 S.L.		Palafrugell	41.88745	3.1806	Entire home/apt	102	1	7	2020-08-01	0.38	28	209
27224517	Apartamentos Sant Roc 2	203022185	Joikim 98 S.L.		Palafrugell	41.88722	3.18138	Entire home/apt	86	1	1	2019-06-02	0.06	28	155
27224524	Apartaments Sant Roc 3	203022185	Joikim 98 S.L.		Palafrugell	41.88746	3.18041	Entire home/apt	1690	1	1	2019-09-15	0.07	28	197
27224529	Apartaments Sant Roc 4	203022185	Joikim 98 S.L.		Palafrugell	41.88789	3.18044	Entire home/apt	86	1	0			28	193
27224536	Apartaments Sant Roc 5	203022185	Joikim 98 S.L.		Palafrugell	41.8874	3.18043	Entire home/apt	1690	1	1	2019-05-08	0.06	28	183
27224541	Apartaments Sant Roc 6	203022185	Joikim 98 S.L.		Palafrugell	41.88774	3.18225	Entire home/apt	1690	1	1	2019-05-08	0.06	28	95
27224549	Apartaments Sant Roc 7	203022185	Joikim 98 S.L.		Palafrugell	41.88776	3.18077	Entire home/apt	1690	1	0			28	162
27224901	Apartaments Santa Agata B-5	203022185	Joikim 98 S.L.		Palafrugell	41.88514	3.1807	Entire home/apt	1690	1	0			28	176
27224909	Apartaments Santa Agata B-6	203022185	Joikim 98 S.L.		Palafrugell	41.88505	3.18095	Entire home/apt	1002	1	0			28	148
27224919	Apartaments Santa Agata D-4	203022185	Joikim 98 S.L.		Palafrugell	41.88549	3.18204	Entire home/apt	998	1	0			28	127
27224925	Apartments Santa Agata D-5	203022185	Joikim 98 S.L.		Palafrugell	41.88638	3.18162	Entire home/apt	1690	1	1	2019-05-27	0.06	28	211
27224929	Apartaments Panoramic Arago-14	203022185	Joikim 98 S.L.		Palafrugell	41.88511	3.1807	Entire home/apt	98	1	1	2019-10-12	0.08	28	201
27224936	Apartaments Panoramic Arago-5	203022185	Joikim 98 S.L.		Palafrugell	41.88472	3.1797	Entire home/apt	98	1	0			28	236
27224940	Apartaments Panoramic Fabregas	203022185	Joikim 98 S.L.		Palafrugell	41.8854	3.18096	Entire home/apt	98	1	1	2019-10-17	0.08	28	221
27225153	St. Antoni de Calonge - Edificio DELUXE Edén Playa	204816619	Elisabet		Calonge	41.8411	3.09536	Entire home/apt	224	2	14	2020-08-22	0.52	1	177
27225849	Apartaments Calau 2nd floor	203022185	Joikim 98 S.L.		Palafrugell	41.88897	3.18461	Entire home/apt	839	1	0			28	285
27225852	Cosy apartment with community swimming pool in Calella.	203022185	Joikim 98 S.L.		Palafrugell	41.88804	3.18178	Entire home/apt	1690	1	0			28	185
27225855	Marquès de Camps C-5	203022185	Joikim 98 S.L.		Palafrugell	41.88443	3.17998	Entire home/apt	1690	1	0			28	94
27242904	Spectacular chalet design, 2 floors with garden and private swimming pool	203022185	Joikim 98 S.L.		Palafrugell	41.8956	3.17893	Entire home/apt	872	1	4	2020-10-12	1.17	28	160
27244249	101.60_2 bedrooms apartment located 50m from the beach	151496825	Serveis Immobiliaris		Cadaqués	42.28779	3.27557	Entire home/apt	96	1	13	2020-09-10	0.51	47	84
27244253	101.132_Two bedrooms apartment located in a quiet area, 100 m from the beach and 5 min from de center of the town.	151496825	Serveis Immobiliaris		Cadaqués	42.28869	3.28143	Entire home/apt	97	1	1	2020-08-17	0.41	47	94
27244322	Cal Tarí: casa rural envoltada de bosc i cavalls	205196210	Mei		Pardines	42.30766	2.20208	Entire home/apt	116	2	23	2020-10-01	0.85	1	294
27244491	101.79_Apartment with two double bedrooms and terrace with sea views placed in Caials	151496825	Serveis Immobiliaris		Cadaqués	42.2886	3.29613	Entire home/apt	132	1	0			47	94
27244793	101.07_Apartment with one double bedroom placed in front of the sea	151496825	Serveis Immobiliaris		Cadaqués	42.28896	3.28245	Entire home/apt	106	1	0			47	70
27244795	101.133_Apartment with one bedroom and terrace with sea views next to Es Poal Beach	151496825	Serveis Immobiliaris		Cadaqués	42.28859	3.28141	Entire home/apt	97	1	18	2020-07-22	0.73	47	94
27245007	101.93_Nice duplex with 3 rooms, placed in Puig Vidal Street (100 m. from the center town).	151496825	Serveis Immobiliaris		Cadaqués	42.28949	3.27936	Entire home/apt	161	1	0			47	94
27245008	101.76_One bedroom studio placed in the center with a great sea views.	151496825	Serveis Immobiliaris		Cadaqués	42.28916	3.27857	Entire home/apt	94	1	23	2020-09-28	0.89	47	90
27245117	MATILLA - Apartment with parking	137859766	Es Podritxó		Cadaqués	42.29145	3.28127	Entire home/apt	95	2	55	2020-10-04	02.03	11	53
27245196	Piso con parking privado en centro Roses	56470134	Corina		Roses	42.26097	3.18322	Entire home/apt	137	2	0			43	365
27245222	102.05-Four bedrooms house with parking plance.	151496825	Serveis Immobiliaris		Cadaqués	42.28912	3.27297	Entire home/apt	159	1	2	2020-08-01	0.20	47	94
27250416	Gala Mar SA RIERA Begur, private parking	3194412	Cloud5 Barcelona		Begur	41.97088	3.20964	Entire home/apt	126	5	4	2020-10-12	0.15	11	365
27251957	Casita en la naturaleza en Olot	205255436	Raquel		Olot	42.16744952257856	2.491012905755799	Entire home/apt	73	2	82	2020-10-26	03.05	1	331
27252163	Fantástico,  preciosas vistas al Golf, wifi free	160861577	Xavier		Pals	41.99725	3.19735	Entire home/apt	78	3	8	2020-09-20	0.31	5	209
27252420	Appartement dans petit immeuble familial	205258605	Joan		La Selva de Mar	42.3239	3.18792	Entire home/apt	70	6	3	2020-01-01	0.11	1	362
27256694	Découvrez la Costa Brava depuis un écrin de verdure à l'abri des foules	22884430	Jean-Pierre		Maçanet de la Selva	41.74712	2.71859	Entire home/apt	136	3	25	2020-09-13	0.94	1	358
27258536	Superbe maison avec piscine sans vis à vis	204945025	Braham		Calonge	41.84245	3.0678	Entire home/apt	450	4	1	2018-08-12	0.04	2	365
27273045	Fully renovated 2 bedroom Apt. center Old Town (EB)	117763930	Bravissimo		Girona	41.98463	2.82484	Entire home/apt	69	2	14	2020-02-27	0.55	26	335
27273109	CASA EN SANT FELIU DE GUIXOLS	38093562	Pepa		Sant Feliu de Guíxols	41.78005	3.03903	Entire home/apt	200	3	0			1	0
27273324	Apartamento cerca de la playa 2	39030020	Sonia		Lloret de Mar	41.70221	2.84564	Entire home/apt	69	2	1	2020-07-26	0.32	7	365
27273622	APARTAMENTO EN CERCA DE LA PLAYA 5	39030020	Sonia		Lloret de Mar	41.70073	2.84733	Entire home/apt	69	2	4	2020-02-23	0.25	7	365
27296444	Centric Cadaqués Apartment (habitación privada 1)	333335979	Mar		Cadaqués	42.28935	3.27486	Private room	45	1	16	2020-08-27	0.59	7	364
27297028	Centric Cadaqués Apartment (habitación privada 2)	333335979	Mar		Cadaqués	42.28896	3.27365	Private room	45	1	17	2020-09-12	0.62	7	364
27297429	Centric Cadaqués Apartment (habitación privada 3)	333335979	Mar		Cadaqués	42.28841	3.27417	Private room	32	1	7	2020-08-23	0.26	7	364
27297652	Centric Cadaqués Apartment (habitación privada 4)	333335979	Mar		Cadaqués	42.28841	3.27417	Private room	48	1	10	2020-08-21	0.37	7	364
27298368	Centric Cadaqués Apartment (habitación privada 6)	333335979	Mar		Cadaqués	42.28841	3.27417	Private room	28	1	12	2020-08-23	0.45	7	364
27298706	Centric Cadaqués Apartment (habitación privada 7)	333335979	Mar		Cadaqués	42.28841	3.27417	Private room	45	1	16	2020-09-12	0.59	7	364
27299124	Centric Cadaqués Apartment (habitación privada 8)	89661796	Jordi		Cadaqués	42.28841	3.27417	Private room	32	1	5	2020-08-16	0.18	1	364
27302084	Apartamento con vistas en plena montaña	131784506	Mireia		Alp	42.33971	1.94995	Entire home/apt	55	2	35	2020-09-27	1.28	1	152
27303486	OS HomeHolidaysRentals Petxina - Costa Brava	81043505	HomeHolidaysRentals		Blanes	41.66897	2.78522	Entire home/apt	77	1	0			4	365
27305416	LOVELY POOL APARTMENT with PARKING 3	1298586	Kristjan Y Ana		Tossa de Mar	41.7195	2.92957	Entire home/apt	78	2	8	2020-08-23	0.47	115	71
27305528	Duplex T3	194422136	Yvette		Llançà	42.36806	3.16247	Entire home/apt	55	7	3	2018-08-30	0.11	1	365
27305954	ACP06 Apartment for rent in Mas Oliva, Roses	88096200	Acp Immo Roses Sl		Roses	42.27058	3.1882	Entire home/apt	59	3	3	2019-08-24	0.11	15	147
27306182	Pleasant Chalet with terrace and barbecue	66690256	Gestió Immobiliària Begur, S.L		Begur	41.94633	3.19967	Entire home/apt	145	5	2	2019-08-25	0.13	26	364
27317007	Fane de Dalt	205823856	Maria		Llançà	42.35802	3.16125	Entire home/apt	52	6	5	2020-10-18	0.20	1	64
27322270	Apart. Can 18: nou, llum natural i vistes úniques!	17614383	Carles I Teresa		Sant Joan de les Abadesses	42.23531	2.2829	Entire home/apt	63	2	73	2020-10-25	2.77	3	242
27346339	Kerstin Bruns - Casa El Molí with sea views	162235748	Kerstin		Tossa de Mar	41.71896	2.90007	Entire home/apt	72	5	6	2020-08-22	0.22	56	3
27354290	Rustic Mas Costa	17033869	Kaire		Sant Ferriol	42.19805	2.68036	Entire home/apt	88	2	13	2020-10-12	0.49	4	0
27357854	Apartment on the beach near public transport	82852705	Roger - Hauzify		Castell-Platja d'Aro	41.81412	3.06776	Entire home/apt	76	1	12	2020-09-29	0.65	17	0
27359773	Luxury Beach House in Cosmopolitan Harbour	206178758	Inmobiliaria		Castell-Platja d'Aro	41.8027	3.06124	Entire home/apt	290	7	0			1	180
27361034	Beautiful apartment with panoramic views.	113356954	Company Turístic		Roses	42.24643	3.18958	Entire home/apt	69	1	2	2020-07-25	0.20	39	63
27362039	Cozy apartment in the Old Quarter with AC	117151524	Gerard		Girona	41.98633	2.8232	Entire home/apt	52	3	42	2020-08-02	1.56	14	365
27362133	Central Apartment In Historic Girona	117151524	Gerard		Girona	41.98488	2.82463	Entire home/apt	52	3	19	2020-10-12	0.71	14	365
27367887	Habitación privada Costa Brava 1 cama matrimonio	206219189	Maribel		Cruïlles, Monells i Sant Sadurní de l'Heura	41.96546	3.02907	Private room	25	1	6	2020-09-13	0.22	3	179
27368096	Habitación en la Costa Brava 1 camas grande	206219189	Maribel		Cruïlles, Monells i Sant Sadurní de l'Heura	41.96567	3.02996	Private room	30	1	38	2020-08-16	1.41	3	179
27377138	Casa en el Ampurda Baix Ulla	19888022	Gigi Emma		Ullà	42.04956	3.10696	Entire home/apt	123	30	1	2019-08-17	0.07	1	365
27379096	Magic old town house in Baix Emporda	206085201	Pepe		Colomers	42.08394	2.98753	Entire home/apt	252	3	37	2020-08-30	1.49	1	88
27380058	Casa Juandy	191881421	Juan Diego		Castell-Platja d'Aro	41.82672	3.06882	Entire home/apt	80	6	4	2020-08-23	0.26	1	364
27381672	Apartment next to Sant Pol's beach	69150090	Imma I Paula		Sant Feliu de Guíxols	41.79115	3.0474	Entire home/apt	130	4	2	2019-07-19	0.07	42	79
27382309	Casa en Costa Brava, Palau Saverdera	206359316	Daluma		Palau-saverdera	42.31252	3.13468	Entire home/apt	58	3	2	2019-05-02	0.08	7	0
